price_num,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,availability_365,host_listings_count,amenity_count,price_per_person
145.3,2.0,1.0,1.0,1.0,30.0,16,0.2,4.06,4.19,4.56,4.13,298,15.0,31,72.65
191.74,2.0,1.0,1.0,1.0,30.0,4,0.05,5.0,5.0,5.0,5.0,252,2.0,37,95.87
105.1,1.0,1.0,1.0,1.0,30.0,10,0.12,5.0,4.9,5.0,5.0,364,7.0,29,105.1
86.67,1.0,1.0,1.0,1.0,3.0,31,0.4,4.74,4.74,4.58,4.68,114,1.0,33,86.67
102.965,1.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,1.0,19,102.965
66.43,2.0,1.0,1.0,1.0,30.0,29,0.36,4.59,4.72,4.72,4.52,89,3.0,19,33.215
102.965,2.0,1.0,1.0,1.0,30.0,3,0.04,4.0,4.0,5.0,4.0,0,1.0,18,51.4825
211.1,2.0,1.0,1.0,1.0,30.0,10,0.12,5.0,4.8,4.5,5.0,269,1.0,25,105.55
102.965,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,1.0,13,51.4825
41.87,1.0,1.0,1.0,1.0,30.0,195,2.37,4.88,4.91,4.7,4.85,90,2.0,35,41.87
149.34,6.0,2.0,3.0,3.0,30.0,61,0.74,4.75,4.82,4.82,4.74,289,1.0,32,24.89
463.38,4.0,1.0,1.0,2.0,2.0,26,0.34,4.92,5.0,4.88,4.92,8,6.0,56,115.845
78.0,2.0,1.0,1.0,2.0,30.0,146,1.78,4.92,4.91,4.78,4.88,182,2.0,56,39.0
222.87,6.0,1.0,1.0,2.0,30.0,2,0.02,5.0,5.0,5.0,5.0,0,1.0,21,37.145
222.87,2.0,1.0,2.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,0,1.0,16,111.435
73.34,2.0,1.5,1.0,1.0,30.0,20,0.25,4.7,4.6,4.5,4.75,357,157.0,25,36.67
109.17,1.0,1.0,2.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,89,1.0,24,109.17
102.965,1.0,1.0,1.0,1.0,30.0,35,0.43,4.89,4.83,4.94,4.91,20,3.0,42,102.965
64.56,1.0,2.0,1.0,1.0,30.0,6,0.08,4.67,4.33,4.83,4.67,156,31.0,38,64.56
222.87,12.0,1.0,3.0,2.0,30.0,11,0.13,4.45,4.45,4.73,4.55,0,1.0,26,18.5725
59.87,2.0,1.0,1.0,1.0,30.0,22,0.27,4.73,4.77,4.82,4.91,180,3.0,21,29.935
222.87,4.0,1.0,1.0,2.0,30.0,14,0.17,4.0,4.36,4.71,4.14,0,2.0,22,55.7175
102.965,2.0,1.0,1.0,1.0,30.0,2,0.02,5.0,5.0,5.0,5.0,0,3.0,23,51.4825
865.5,6.0,1.0,3.0,3.0,4.0,46,0.58,4.93,4.91,4.89,4.78,28,2.0,38,144.25
102.965,3.0,1.0,1.0,1.0,30.0,11,0.13,4.73,5.0,4.82,4.82,0,3.0,19,34.321666666666665
24.88,1.0,1.0,1.0,1.0,85.0,7,0.09,4.29,4.14,4.71,4.14,171,3.0,49,24.88
135.81,3.0,1.0,1.0,2.0,30.0,180,2.19,4.86,4.88,4.8,4.81,365,2.0,41,45.27
46.93,2.0,1.0,1.0,1.0,30.0,19,0.23,4.84,4.58,4.84,4.79,314,1.0,31,23.465
162.13,2.0,1.0,1.0,2.0,30.0,84,1.04,4.77,4.85,4.48,4.62,179,1.0,49,81.065
56.48,2.0,1.0,1.0,2.0,30.0,3,0.04,4.67,4.67,5.0,4.0,364,3.0,20,28.24
70.52,1.0,1.0,1.0,1.0,30.0,87,1.06,4.91,4.9,4.87,4.83,206,2.0,28,70.52
222.87,2.0,1.0,1.0,2.0,30.0,3,0.07,5.0,5.0,5.0,5.0,0,1.0,30,111.435
362.68,6.0,1.0,3.0,3.0,30.0,25,0.59,5.0,4.96,5.0,4.92,271,1.0,68,60.446666666666665
41.37,1.0,1.0,1.0,1.0,30.0,580,6.98,4.72,4.71,4.75,4.7,162,6.0,16,41.37
102.965,2.0,1.0,1.0,1.0,30.0,5,0.06,5.0,5.0,4.8,4.6,0,1.0,24,51.4825
215.53,5.0,2.0,3.0,3.0,30.0,3,0.05,5.0,5.0,5.0,5.0,179,4.0,53,43.106
148.41,4.0,1.0,2.0,2.0,30.0,161,1.95,4.84,4.9,4.8,4.84,330,5.0,54,37.1025
228.6,12.0,1.5,3.0,6.0,30.0,85,1.03,4.84,4.75,4.73,4.81,209,4.0,75,19.05
222.87,2.0,1.0,1.0,2.0,30.0,7,0.08,5.0,5.0,5.0,5.0,0,1.0,24,111.435
301.0,4.0,1.0,1.0,3.0,1.0,275,3.34,4.95,4.94,4.7,4.92,46,1.0,41,75.25
102.965,2.0,1.0,1.0,1.0,30.0,1,0.01,5.0,5.0,5.0,5.0,0,2.0,37,51.4825
158.23,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,363,2.0,10,79.115
130.0,2.0,1.0,1.0,1.0,30.0,47,0.6,4.57,4.64,4.77,4.7,365,1.0,47,65.0
490.23,5.0,2.0,2.0,2.0,30.0,3,0.06,5.0,5.0,5.0,4.67,308,46.0,37,98.046
222.87,2.0,1.0,1.0,2.0,90.0,11,0.14,4.91,4.82,4.91,4.55,87,1.0,36,111.435
216.97,4.0,1.0,2.0,3.0,30.0,18,0.22,4.78,4.67,4.83,4.28,364,56.0,47,54.2425
184.37,2.0,1.0,1.0,2.0,30.0,45,0.55,4.78,4.78,4.89,4.73,129,3.0,34,92.185
447.0,2.0,1.0,1.0,1.0,1.0,9,0.11,4.11,4.78,4.22,3.89,0,12.0,30,223.5
102.965,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,2.0,25,51.4825
144.3,6.0,1.0,2.0,3.0,30.0,254,3.12,4.69,4.83,4.8,4.69,223,7.0,32,24.05
222.87,2.0,1.0,1.0,2.0,30.0,30,0.36,4.87,4.77,5.0,4.8,0,1.0,25,111.435
120.02,2.0,1.0,1.0,1.0,30.0,1,0.01,5.0,5.0,4.0,5.0,52,1.0,38,60.01
222.87,2.0,1.0,1.0,2.0,30.0,46,0.56,5.0,4.98,5.0,4.89,0,1.0,23,111.435
173.87,2.0,1.0,1.0,1.0,30.0,12,0.15,4.75,4.5,4.67,4.58,78,6.0,56,86.935
209.9,4.0,1.0,1.0,2.0,30.0,23,0.3,4.91,4.83,4.96,4.26,358,56.0,50,52.475
74.67,1.0,1.0,1.0,1.0,30.0,67,0.85,4.97,4.91,4.81,4.88,339,2.0,31,74.67
48.87,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,364,3.0,6,24.435
222.87,2.0,1.0,1.0,2.0,30.0,26,0.31,4.77,4.81,4.96,4.65,0,1.0,36,111.435
377.1,2.0,1.0,1.0,1.0,30.0,34,0.42,4.68,4.82,4.88,4.47,180,2.0,26,188.55
70.07,1.0,1.0,1.0,1.0,30.0,28,0.35,4.86,4.93,4.71,4.79,256,4.0,29,70.07
222.87,5.0,1.0,2.0,2.0,30.0,19,0.24,4.95,4.89,5.0,4.89,0,1.0,16,44.574
222.87,6.0,1.0,3.0,2.0,30.0,13,0.16,4.46,4.31,4.77,4.31,0,2.0,18,37.145
225.0,5.0,1.0,1.0,3.0,1.0,153,1.88,4.54,4.55,4.87,4.5,125,13.0,32,45.0
141.97,2.0,1.0,1.0,1.0,30.0,15,0.22,3.87,3.8,4.4,3.6,324,15.0,32,70.985
145.21,4.0,1.0,1.0,2.0,30.0,14,0.19,4.79,4.86,4.86,4.5,365,6.0,39,36.3025
173.63,6.0,1.0,2.0,2.0,30.0,61,0.75,4.82,4.74,4.87,4.84,163,1.0,55,28.938333333333333
102.965,2.0,1.0,1.0,1.0,30.0,79,0.96,4.72,4.57,4.67,4.75,0,4.0,31,51.4825
102.965,2.0,1.0,1.0,1.0,30.0,56,0.69,4.8,4.84,4.77,4.77,0,4.0,31,51.4825
102.965,2.0,1.0,1.0,1.0,30.0,54,0.66,4.72,4.48,4.59,4.69,0,4.0,33,51.4825
268.17,2.0,1.0,2.0,2.0,30.0,14,0.17,4.79,4.79,4.64,4.36,241,5.0,22,134.085
230.5,2.0,1.0,2.0,2.0,30.0,12,0.15,5.0,4.92,4.75,4.83,239,5.0,21,115.25
102.965,2.0,1.0,1.0,1.0,30.0,48,0.59,4.67,4.52,4.65,4.6,0,4.0,31,51.4825
41.67,3.0,2.0,1.0,3.0,30.0,2,0.05,3.5,4.5,4.5,3.0,332,43.0,16,13.89
198.65,2.0,1.0,1.0,1.0,30.0,0,0.0,4.88,4.83,4.88,4.75,364,78.0,13,99.325
44.8,2.0,2.0,1.0,1.0,30.0,3,0.12,4.67,4.67,5.0,5.0,213,2.0,31,22.4
73.83,2.0,1.0,1.0,2.0,30.0,40,0.5,4.25,4.28,4.38,4.33,85,1.0,33,36.915
222.87,4.0,1.0,1.0,2.0,30.0,10,0.12,4.9,5.0,4.8,4.7,0,1.0,27,55.7175
156.0,3.0,1.5,1.0,2.0,1.0,166,2.01,4.67,4.72,4.7,4.63,184,1.0,29,52.0
73.32,2.0,1.0,1.0,1.0,2.0,135,1.63,4.62,4.41,4.32,4.61,80,1.0,41,36.66
214.1,4.0,2.0,2.0,4.0,30.0,4,0.05,5.0,4.75,3.75,5.0,365,6.0,36,53.525
222.87,8.0,1.0,2.0,2.0,30.0,7,0.08,5.0,4.86,4.71,4.71,0,1.0,49,27.85875
188.5,2.0,1.0,1.0,1.0,2.0,205,2.5,4.88,4.9,4.4,4.88,177,4.0,47,94.25
102.965,2.0,1.0,1.0,1.0,30.0,7,0.08,4.29,3.57,4.29,4.14,0,10.0,4,51.4825
133.48,2.0,1.0,1.0,1.0,30.0,6,0.08,4.33,4.33,4.67,4.33,316,3.0,22,66.74
42.4,1.0,1.0,1.0,1.0,30.0,19,0.34,4.84,4.68,4.95,4.84,290,3.0,28,42.4
259.0,2.0,1.0,1.0,1.0,1.0,2,0.05,4.0,4.0,3.5,3.0,348,4.0,13,129.5
269.0,2.0,1.0,1.0,2.0,1.0,2,0.02,5.0,5.0,5.0,4.0,353,4.0,14,134.5
489.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.6,4.81,4.85,4.5,313,7.0,11,244.5
299.0,2.0,1.0,1.0,2.0,1.0,0,0.0,4.6,4.81,4.85,4.5,286,4.0,12,149.5
559.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.6,4.81,4.85,4.5,302,7.0,11,279.5
539.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.6,4.81,4.85,4.5,308,7.0,11,269.5
447.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.6,4.81,4.85,4.5,0,7.0,11,223.5
447.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.6,4.81,4.85,4.5,0,7.0,11,223.5
1746.0,2.0,1.0,1.0,1.0,1.0,0,0.0,4.6,4.81,4.85,4.5,300,7.0,11,873.0
222.87,1.0,1.0,1.0,2.0,30.0,14,0.17,4.93,4.71,4.86,4.71,27,1.0,34,222.87
256.54,2.0,1.0,2.0,1.0,30.0,5,0.11,5.0,5.0,5.0,5.0,188,2.0,39,128.27
222.87,2.0,1.0,1.0,2.0,30.0,1,0.02,5.0,5.0,5.0,5.0,0,1.0,14,111.435
89.6,1.0,1.0,1.0,1.0,30.0,46,0.57,4.98,5.0,4.93,4.96,163,1.0,46,89.6
150.8,4.0,1.0,2.0,3.0,30.0,90,1.09,4.7,4.71,4.52,4.83,89,2.0,27,37.7
222.87,2.0,1.0,1.0,2.0,30.0,5,0.06,4.6,4.6,4.8,4.4,0,1.0,12,111.435
285.6,2.0,1.0,1.0,1.0,30.0,16,0.2,4.94,4.88,5.0,4.81,365,41.0,42,142.8
285.6,2.0,1.0,1.0,1.0,30.0,15,0.19,4.33,4.47,4.47,4.0,351,41.0,37,142.8
124.96,1.0,1.0,7.0,1.0,30.0,7,0.14,3.43,3.71,4.29,3.57,297,5.0,27,124.96
102.965,1.0,1.0,1.0,1.0,30.0,34,0.42,4.62,4.15,4.65,4.65,0,1.0,26,102.965
281.03,3.0,1.0,1.0,1.0,30.0,17,0.21,4.82,4.53,5.0,4.82,270,3.0,20,93.67666666666666
73.97,1.0,1.0,1.0,1.0,30.0,35,0.43,4.83,4.74,4.77,4.89,212,3.0,18,73.97
126.5,1.0,1.0,1.0,1.0,30.0,90,1.1,4.98,4.97,4.91,4.93,0,1.0,24,126.5
66.03,2.0,2.0,1.0,1.0,30.0,23,0.28,4.91,4.96,4.78,4.91,365,11.0,39,33.015
90.2,2.0,1.0,1.0,1.0,30.0,56,0.83,5.0,4.98,4.98,5.0,205,1.0,34,45.1
1056.93,6.0,1.0,2.0,2.0,30.0,61,0.74,4.72,4.75,4.64,4.56,363,1.0,26,176.155
24.83,1.0,1.0,1.0,1.0,85.0,6,0.08,4.67,4.17,5.0,4.33,171,3.0,48,24.83
246.01,2.0,1.0,1.0,2.0,30.0,8,0.1,4.88,5.0,5.0,4.63,262,4.0,35,123.005
312.27,2.0,1.0,1.0,1.0,30.0,20,0.24,4.9,5.0,5.0,4.85,47,1.0,53,156.135
134.21,4.0,1.0,2.0,3.0,30.0,40,0.49,4.58,4.73,4.78,4.6,83,1.0,30,33.5525
222.87,2.0,1.0,1.0,2.0,30.0,26,0.31,4.88,4.85,5.0,4.85,38,1.0,21,111.435
102.965,1.0,1.0,1.0,1.0,30.0,3,0.04,4.33,4.0,4.67,5.0,0,1.0,33,102.965
351.0,2.0,1.0,1.0,1.0,1.0,107,1.31,4.96,4.92,4.77,4.85,235,1.0,36,175.5
222.87,6.0,1.0,4.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,0,4.0,30,37.145
222.87,4.0,1.0,2.0,2.0,30.0,3,0.04,5.0,5.0,5.0,5.0,0,1.0,16,55.7175
102.965,1.0,1.0,1.0,1.0,30.0,23,0.28,4.61,4.57,4.61,4.57,0,1.0,12,102.965
42.13,3.0,2.0,1.0,3.0,30.0,5,0.06,3.6,4.0,3.4,3.8,332,43.0,16,14.043333333333335
194.35,2.0,1.0,1.0,2.0,1.0,325,4.08,4.9,4.85,4.88,4.87,210,1.0,52,97.175
102.965,1.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,1.0,10,102.965
151.2,4.0,2.0,1.0,2.0,30.0,110,1.37,4.94,4.96,4.77,4.89,208,3.0,49,37.8
116.04,2.0,1.0,1.0,1.0,30.0,79,0.99,4.76,4.8,4.56,4.66,357,2.0,31,58.02
473.83,2.0,1.0,1.0,1.0,30.0,71,0.87,4.99,5.0,4.99,4.92,270,1.0,37,236.915
102.965,1.0,1.0,1.0,1.0,30.0,2,0.02,5.0,5.0,4.5,4.5,0,1.0,11,102.965
66.65,2.0,1.0,1.0,2.0,60.0,7,0.11,4.86,5.0,4.71,4.86,292,15.0,14,33.325
234.17,2.0,1.0,1.0,1.0,30.0,14,0.18,4.79,4.71,4.64,4.29,317,41.0,38,117.085
259.03,2.0,1.0,1.0,1.0,30.0,15,0.19,4.8,4.67,4.93,4.53,365,41.0,39,129.515
1047.2,5.0,1.0,2.0,3.0,30.0,0,0.0,4.88,4.83,4.88,4.75,358,1.0,62,209.44
222.87,3.0,1.0,2.0,2.0,30.0,1,0.01,5.0,5.0,5.0,5.0,0,1.0,11,74.29
333.7,4.0,1.0,2.0,2.0,30.0,14,0.17,4.64,4.57,4.86,4.29,365,41.0,39,83.425
146.76,2.0,1.0,1.0,2.0,30.0,32,0.39,4.63,4.75,4.63,4.56,182,1.0,19,73.38
139.12,3.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,350,1.0,40,46.373333333333335
133.6,2.0,1.0,1.0,1.0,1.0,123,2.11,4.97,4.97,4.86,4.95,36,1.0,49,66.8
84.89,2.0,1.0,1.0,1.0,30.0,16,0.2,4.81,4.63,4.94,4.75,163,1.0,32,42.445
223.83,2.0,1.0,1.0,1.0,30.0,5,0.06,5.0,4.8,5.0,5.0,89,1.0,22,111.915
97.03,2.0,1.0,1.0,3.0,30.0,22,0.27,4.91,4.86,4.82,4.86,365,1.0,12,48.515
222.87,3.0,1.0,1.0,2.0,30.0,25,0.3,5.0,4.96,5.0,4.96,0,1.0,36,74.29
102.965,2.0,1.0,1.0,1.0,30.0,1,0.01,5.0,5.0,5.0,5.0,0,1.0,10,51.4825
102.965,1.0,1.0,1.0,1.0,30.0,2,0.03,5.0,4.5,4.5,5.0,0,4.0,28,102.965
102.965,1.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,3.0,12,102.965
85.57,2.0,1.0,1.0,1.0,30.0,2,0.02,4.5,4.0,4.5,2.5,365,3.0,34,42.785
102.965,2.0,1.0,1.0,1.0,30.0,9,0.11,4.33,4.67,4.78,4.33,0,1.0,25,51.4825
50.3,1.0,1.0,1.0,1.0,30.0,86,1.06,4.9,4.63,4.78,4.71,350,4.0,23,50.3
650.9,4.0,1.0,1.0,1.0,30.0,1,0.01,5.0,5.0,5.0,5.0,363,1.0,16,162.725
125.84,2.0,1.0,1.0,1.0,30.0,9,0.4,4.89,4.89,4.67,4.56,140,2.0,39,62.92
222.87,2.0,1.0,1.0,2.0,30.0,13,0.16,5.0,4.85,4.69,4.85,0,1.0,34,111.435
281.0,4.0,2.0,1.0,1.0,30.0,8,0.1,5.0,4.63,4.88,5.0,83,1.0,19,70.25
54.57,2.0,1.5,1.0,1.0,30.0,26,0.32,4.88,5.0,4.88,4.81,311,3.0,29,27.285
131.33,1.0,2.0,1.0,2.0,3.0,69,0.88,4.96,4.84,4.68,4.96,74,3.0,23,131.33
208.27,2.0,1.0,1.0,1.0,30.0,7,0.1,4.57,4.57,4.43,4.14,290,41.0,39,104.135
369.67,4.0,1.0,2.0,2.0,30.0,16,0.2,4.44,4.44,4.38,4.31,365,41.0,43,92.4175
307.83,4.0,1.0,2.0,2.0,30.0,12,0.2,4.58,4.58,4.5,3.92,365,41.0,40,76.9575
50.7,1.0,1.0,1.0,1.0,30.0,31,0.38,4.9,4.87,4.94,4.94,199,2.0,46,50.7
123.5,2.0,1.0,1.0,1.0,30.0,243,3.03,4.98,4.94,4.91,4.96,160,1.0,28,61.75
287.4,11.0,2.5,4.0,4.0,30.0,72,0.92,4.54,4.32,4.26,4.4,363,1.0,59,26.127272727272725
294.0,2.0,1.0,2.0,2.0,1.0,40,0.49,4.8,4.78,4.73,4.73,100,3.0,44,147.0
139.53,2.0,1.0,1.0,2.0,30.0,99,1.23,4.96,4.97,4.98,4.87,69,1.0,36,69.765
126.0,2.0,1.0,1.0,1.0,1.0,401,4.95,4.89,4.91,4.81,4.81,147,8.0,43,63.0
357.08,8.0,1.0,3.0,5.0,30.0,8,0.16,4.75,4.25,4.63,4.38,349,1.0,28,44.635
648.0,2.0,1.0,1.0,2.0,2.0,21,0.56,4.81,4.67,4.95,4.71,269,2.0,27,324.0
115.0,2.0,1.0,1.0,1.0,1.0,177,2.21,4.8,4.89,4.84,4.73,165,8.0,44,57.5
50.9,1.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,177,1.0,8,50.9
181.98,2.0,1.0,1.0,1.0,30.0,19,0.24,4.79,4.79,4.95,4.68,288,232.0,23,90.99
222.87,2.0,1.0,1.0,2.0,30.0,17,0.21,4.94,5.0,5.0,4.76,0,3.0,29,111.435
102.965,2.0,1.0,1.0,1.0,30.0,15,0.19,5.0,4.8,5.0,4.87,0,3.0,50,51.4825
215.12,3.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,364,78.0,25,71.70666666666666
215.12,4.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,364,78.0,25,53.78
215.12,3.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,364,78.0,28,71.70666666666666
215.12,4.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,364,78.0,23,53.78
215.12,4.0,1.0,1.0,2.0,30.0,0,0.0,4.88,4.83,4.88,4.75,364,78.0,26,53.78
215.12,4.0,1.0,1.0,2.0,30.0,1,0.04,5.0,5.0,5.0,5.0,364,78.0,24,53.78
222.87,6.0,1.0,3.0,2.0,30.0,15,0.19,4.53,4.27,4.67,4.47,0,4.0,23,37.145
222.87,4.0,1.0,1.0,2.0,30.0,1,0.02,5.0,5.0,5.0,5.0,0,1.0,12,55.7175
222.87,6.0,1.0,1.0,2.0,30.0,14,0.17,4.79,4.57,5.0,4.64,0,1.0,25,37.145
65.41,1.0,1.5,1.0,1.0,30.0,6,0.12,4.67,4.67,4.83,4.5,89,2.0,20,65.41
102.965,3.0,1.0,1.0,1.0,30.0,2,0.02,5.0,4.5,5.0,5.0,0,3.0,10,34.321666666666665
102.965,2.0,1.0,1.0,1.0,30.0,5,0.06,4.6,4.4,5.0,4.4,0,2.0,17,51.4825
60.87,1.0,1.0,2.0,1.0,30.0,5,0.11,5.0,5.0,5.0,5.0,300,1.0,24,60.87
102.965,2.0,1.0,1.0,1.0,30.0,9,0.11,4.44,4.56,4.78,4.56,0,11.0,14,51.4825
222.87,2.0,1.0,1.0,2.0,30.0,10,0.13,4.9,5.0,4.8,4.7,0,1.0,34,111.435
56.8,2.0,1.0,1.0,1.0,30.0,12,0.16,4.92,4.75,4.67,4.75,340,11.0,38,28.4
142.7,2.0,1.0,1.0,1.0,30.0,11,0.22,4.55,4.64,4.82,4.64,328,32.0,20,71.35
86.43,1.0,1.0,1.0,1.0,30.0,1,0.01,5.0,5.0,5.0,5.0,270,1.0,14,86.43
47.01,1.0,1.5,1.0,1.0,30.0,12,0.15,3.83,3.33,4.17,3.67,257,3.0,17,47.01
154.5,4.0,1.0,2.0,2.0,30.0,80,0.97,4.85,4.74,4.78,4.71,260,1.0,28,38.625
51.17,1.0,1.0,1.0,1.0,30.0,18,0.22,4.56,4.5,4.44,4.56,356,2.0,34,51.17
70.58,2.0,1.0,1.0,2.0,30.0,183,2.24,4.91,4.89,4.81,4.85,270,1.0,17,35.29
139.08,6.0,2.0,2.0,3.0,30.0,20,0.25,4.8,4.9,4.6,4.65,164,1.0,50,23.180000000000003
314.37,2.0,1.0,1.0,2.0,30.0,14,0.22,4.86,4.86,4.64,4.57,365,41.0,37,157.185
222.87,2.0,1.0,1.0,2.0,30.0,1,0.01,5.0,3.0,4.0,5.0,0,1.0,17,111.435
102.965,2.0,1.0,1.0,1.0,30.0,12,0.15,5.0,4.92,5.0,4.92,0,2.0,30,51.4825
224.03,2.0,1.0,1.0,1.0,30.0,4,0.05,4.75,5.0,5.0,4.0,126,1.0,49,112.015
102.965,2.0,1.0,1.0,1.0,30.0,2,0.02,5.0,5.0,5.0,5.0,0,2.0,29,51.4825
222.87,4.0,1.0,1.0,2.0,30.0,14,0.18,4.64,4.14,4.93,4.5,0,1.0,19,55.7175
1338.5,4.0,2.0,2.0,3.0,30.0,3,0.04,5.0,5.0,5.0,5.0,324,1.0,54,334.625
424.97,4.0,1.0,2.0,2.0,30.0,8,0.14,4.75,4.63,5.0,4.88,365,41.0,37,106.2425
307.83,4.0,1.0,2.0,2.0,30.0,10,0.16,4.8,4.7,4.9,4.4,328,41.0,39,76.9575
102.965,1.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,1.0,15,102.965
369.67,4.0,1.0,2.0,2.0,30.0,8,0.1,5.0,5.0,4.5,4.63,365,41.0,40,92.4175
285.6,2.0,1.0,1.0,1.0,30.0,11,0.14,4.82,4.91,4.91,4.45,365,41.0,42,142.8
208.27,2.0,1.0,1.0,1.0,30.0,8,0.1,5.0,5.0,5.0,4.63,317,41.0,40,104.135
320.8,4.0,1.0,1.0,1.0,30.0,2,0.03,5.0,5.0,5.0,5.0,365,2.0,34,80.2
283.93,6.0,1.0,2.0,3.0,30.0,134,1.66,4.94,4.95,4.99,4.84,239,2.0,34,47.321666666666665
373.75,4.0,1.0,2.0,2.0,4.0,200,2.5,4.93,4.91,4.68,4.86,168,2.0,43,93.4375
245.16,3.0,1.0,1.0,1.0,30.0,7,0.09,4.14,4.71,4.14,3.71,348,253.0,35,81.72
89.93,1.0,1.0,1.0,1.0,30.0,83,1.05,4.98,4.98,4.92,4.88,83,1.0,41,89.93
191.5,2.0,1.0,1.0,2.0,2.0,107,1.35,4.87,4.72,4.87,4.78,240,1.0,22,95.75
197.0,2.0,1.0,1.0,1.0,1.0,1,1.0,5.0,5.0,5.0,5.0,254,1.0,30,98.5
158.33,1.0,1.0,1.0,1.0,1.0,177,2.19,5.0,5.0,4.89,4.94,11,1.0,38,158.33
92.43,2.0,1.0,2.0,4.0,30.0,7,0.09,4.71,4.43,4.71,4.86,263,1.0,24,46.215
222.87,6.0,1.0,3.0,2.0,30.0,2,0.03,5.0,5.0,5.0,5.0,0,1.0,34,37.145
102.965,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,0,2.0,15,51.4825
395.8,6.0,1.0,3.0,3.0,30.0,10,0.13,4.8,4.9,4.9,4.7,250,253.0,37,65.96666666666667
45.89,1.0,1.0,1.0,1.0,31.0,2,0.04,5.0,5.0,5.0,5.0,318,3.0,16,45.89
283.0,3.0,1.0,2.0,2.0,30.0,44,0.56,4.52,4.3,5.0,4.68,362,1.0,10,94.33333333333333
198.32,2.0,1.0,1.0,1.0,30.0,2,0.03,5.0,5.0,5.0,4.5,263,1.0,20,99.16
199.67,1.0,1.5,1.0,1.0,30.0,7,0.09,5.0,5.0,4.86,5.0,269,1.0,24,199.67
113.93,1.0,1.0,1.0,1.0,30.0,6,0.08,5.0,5.0,5.0,5.0,146,1.0,29,113.93
102.965,2.0,1.0,1.0,1.0,30.0,4,0.05,5.0,5.0,4.5,5.0,0,2.0,14,51.4825
502.2,2.0,1.0,1.0,2.0,30.0,13,0.23,4.15,4.69,4.62,4.23,365,3.0,19,251.1
102.965,1.0,1.0,1.0,1.0,30.0,40,0.6,4.78,4.75,4.78,4.73,0,1.0,47,102.965
80.37,2.0,1.0,1.0,2.0,180.0,27,0.34,4.96,4.89,4.96,4.89,269,6.0,31,40.185
142.1,5.0,1.0,1.0,2.0,30.0,20,0.25,4.2,4.4,4.3,4.3,88,4.0,17,28.419999999999998
222.87,2.0,1.0,1.0,2.0,30.0,10,0.12,4.6,4.7,4.7,4.8,9,1.0,25,111.435
60.66,4.0,1.0,1.0,2.0,30.0,151,1.84,4.77,4.65,4.65,4.66,270,6.0,27,15.165
160.54,2.0,1.5,1.0,1.0,30.0,3,0.04,5.0,5.0,4.33,5.0,270,1.0,23,80.27
451.53,4.0,2.0,2.0,2.0,30.0,9,0.12,4.44,4.11,4.44,4.11,365,41.0,39,112.8825
102.965,2.0,1.0,1.0,1.0,30.0,5,0.06,5.0,5.0,4.8,5.0,0,1.0,19,51.4825
102.965,3.0,1.0,1.0,1.0,30.0,2,0.03,5.0,5.0,5.0,5.0,0,1.0,27,34.321666666666665
169.41,2.0,1.0,1.0,2.0,30.0,111,1.36,4.95,4.91,4.99,4.84,218,1.0,38,84.705
222.87,4.0,1.0,2.0,2.0,30.0,3,0.04,5.0,5.0,5.0,5.0,0,1.0,25,55.7175
85.83,2.0,1.0,1.0,2.0,60.0,0,0.0,4.88,4.83,4.88,4.75,221,1.0,19,42.915
67.9,2.0,2.0,1.0,1.0,30.0,35,0.43,4.97,4.83,4.8,4.89,260,3.0,62,33.95
86.98,2.0,1.0,1.0,1.0,30.0,0,0.0,4.84,4.81,4.8,4.78,364,2.0,24,43.49
