price_num,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,host_listings_count,amenity_count,price_per_person,target_superhost
129.19,2.0,1.0,1.0,2.0,30.0,365.0,365,0,0.0,,,,,1.0,6,64.595,0.0
322.57,6.0,1.0,2.0,4.0,30.0,365.0,348,0,0.0,,,,,1.0,2,53.76166666666666,0.0
41.67,1.0,2.0,1.0,1.0,30.0,365.0,332,0,0.0,,,,,31.0,23,41.67,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,318,1,0.18,5.0,5.0,5.0,4.0,263.0,12,74.685,0.0
118.0,2.0,2.0,1.0,1.0,1.0,365.0,176,6,0.94,5.0,5.0,5.0,5.0,2.0,28,59.0,1.0
49.67,2.0,1.5,1.0,1.0,30.0,365.0,133,1,1.0,5.0,5.0,5.0,5.0,9.0,40,24.835,1.0
579.19,2.0,1.5,1.0,1.0,30.0,365.0,365,0,0.0,,,,,1.0,11,289.595,0.0
1149.54,4.0,2.0,2.0,2.0,30.0,365.0,365,0,0.0,,,,,10.0,8,287.385,1.0
46.64,2.0,1.5,1.0,1.0,30.0,365.0,186,3,0.38,5.0,5.0,4.33,4.67,9.0,47,23.32,1.0
,4.0,,2.0,,30.0,1125.0,2,0,0.0,,,,,3767.0,33,,0.0
67.83,2.0,1.0,,1.0,30.0,365.0,99,2,0.24,4.5,4.5,4.5,4.0,19.0,28,33.915,0.0
160.0,2.0,1.0,1.0,1.0,2.0,30.0,309,15,2.45,4.6,4.6,4.8,4.73,1.0,19,80.0,1.0
49.8,1.0,,1.0,,30.0,90.0,43,2,0.28,5.0,4.5,5.0,4.0,26.0,8,49.8,0.0
50.33,1.0,2.5,1.0,1.0,30.0,90.0,73,5,0.66,4.2,4.4,4.0,4.0,26.0,25,50.33,0.0
,1.0,,1.0,,30.0,90.0,24,2,0.23,5.0,5.0,5.0,5.0,26.0,10,,0.0
55.0,1.0,2.5,1.0,1.0,30.0,90.0,74,3,0.33,4.67,4.33,3.67,4.67,26.0,7,55.0,0.0
154.87,2.0,1.0,,1.0,30.0,365.0,326,2,0.24,5.0,4.5,5.0,4.0,263.0,12,77.435,0.0
154.87,2.0,1.0,,1.0,30.0,365.0,321,1,0.14,5.0,5.0,5.0,5.0,263.0,12,77.435,0.0
60.58,2.0,1.0,,1.0,30.0,365.0,288,2,0.24,5.0,5.0,5.0,5.0,1.0,24,30.29,1.0
136.4,4.0,1.0,1.0,1.0,30.0,365.0,309,2,0.39,4.5,5.0,4.5,4.0,8.0,43,34.1,0.0
116.87,2.0,1.0,,1.0,30.0,365.0,95,1,0.86,5.0,5.0,5.0,5.0,8.0,41,58.435,0.0
83.82,2.0,1.0,1.0,1.0,30.0,365.0,346,0,0.0,,,,,2.0,25,41.91,1.0
,4.0,,2.0,,180.0,720.0,115,0,0.0,,,,,69.0,43,,1.0
,3.0,1.0,1.0,4.0,30.0,1125.0,138,0,0.0,,,,,1.0,61,,0.0
193.6,3.0,1.0,1.0,1.0,30.0,365.0,249,2,0.4,4.0,5.0,4.5,3.5,263.0,12,64.53333333333333,0.0
143.83,2.0,1.0,,1.0,30.0,365.0,321,1,0.81,5.0,5.0,5.0,5.0,263.0,12,71.915,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,330,1,0.15,5.0,5.0,5.0,5.0,263.0,12,74.685,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,287,3,0.42,5.0,5.0,5.0,4.67,263.0,12,74.685,0.0
97.16,2.0,1.0,1.0,2.0,30.0,90.0,164,1,0.13,5.0,5.0,5.0,5.0,3.0,32,48.58,1.0
,2.0,1.0,,1.0,30.0,1125.0,257,0,0.0,,,,,3767.0,28,,0.0
595.0,5.0,,3.0,3.0,2.0,365.0,229,29,4.55,4.93,4.93,4.9,4.76,1.0,20,119.0,1.0
250.0,5.0,1.0,2.0,,30.0,365.0,215,1,0.17,5.0,5.0,5.0,5.0,14.0,15,50.0,1.0
549.0,6.0,2.0,2.0,4.0,1.0,365.0,334,0,0.0,,,,,1035.0,23,91.5,0.0
285.4,5.0,1.0,2.0,2.0,30.0,365.0,256,0,0.0,,,,,263.0,12,57.08,0.0
147.93,2.0,1.0,1.0,1.0,30.0,1125.0,165,1,0.19,5.0,5.0,5.0,5.0,3.0,18,73.965,1.0
62.7,2.0,1.5,1.0,1.0,30.0,365.0,306,2,0.32,5.0,5.0,5.0,5.0,9.0,43,31.35,1.0
350.49,2.0,1.0,1.0,1.0,30.0,1125.0,365,0,0.0,,,,,3767.0,30,175.245,0.0
331.87,4.0,,2.0,,30.0,365.0,280,1,0.14,5.0,5.0,5.0,5.0,61.0,25,82.9675,0.0
326.33,4.0,,2.0,,30.0,365.0,240,1,0.14,5.0,5.0,5.0,5.0,61.0,27,81.5825,0.0
,2.0,,,,30.0,1125.0,12,0,0.0,,,,,3767.0,30,,0.0
97.63,3.0,1.0,1.0,2.0,30.0,365.0,334,1,0.14,5.0,5.0,5.0,3.0,2.0,6,32.54333333333333,0.0
,2.0,,1.0,,30.0,1125.0,3,0,0.0,,,,,3767.0,32,,0.0
518.09,6.0,1.0,4.0,4.0,3.0,29.0,111,25,3.3,4.84,4.68,5.0,4.84,1.0,23,86.34833333333334,1.0
135.02,4.0,1.0,2.0,2.0,31.0,365.0,344,0,0.0,,,,,1.0,6,33.755,0.0
112.1,1.0,1.0,1.0,1.0,30.0,60.0,88,0,0.0,,,,,2.0,12,112.1,0.0
,2.0,2.0,1.0,1.0,30.0,60.0,358,0,0.0,,,,,1.0,1,,0.0
66.37,5.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,1.0,4,13.274000000000001,0.0
145.67,2.0,1.0,1.0,2.0,30.0,365.0,364,0,0.0,,,,,1.0,37,72.835,0.0
203.49,4.0,1.5,2.0,2.0,30.0,365.0,220,0,0.0,,,,,26.0,42,50.8725,0.0
798.0,6.0,2.0,1.0,1.0,1.0,365.0,260,0,0.0,,,,,34.0,23,133.0,0.0
178.27,2.0,1.0,1.0,1.0,30.0,30.0,363,0,0.0,,,,,1.0,24,89.135,0.0
148.35,2.0,1.0,1.0,1.0,30.0,365.0,321,4,0.53,5.0,5.0,5.0,5.0,1.0,33,74.175,1.0
127.0,2.0,1.0,,1.0,1.0,20.0,364,28,3.33,4.57,4.44,4.63,4.44,65.0,29,63.5,0.0
137.13,3.0,1.0,1.0,2.0,30.0,120.0,37,3,0.43,5.0,4.67,5.0,4.67,1.0,37,45.71,0.0
276.57,4.0,1.0,2.0,2.0,30.0,365.0,329,1,0.73,5.0,5.0,5.0,5.0,263.0,16,69.1425,0.0
68.6,3.0,1.0,,1.0,30.0,365.0,288,0,0.0,,,,,8.0,12,22.866666666666664,0.0
882.0,4.0,2.0,2.0,2.0,1.0,235.0,112,13,2.35,5.0,4.92,4.85,4.77,1.0,32,220.5,1.0
,5.0,,2.0,,30.0,90.0,50,0,0.0,,,,,1.0,14,,0.0
274.7,2.0,1.0,1.0,1.0,30.0,60.0,47,0,0.0,,,,,1.0,22,137.35,0.0
1255.29,8.0,1.5,3.0,4.0,1.0,365.0,267,29,3.78,4.76,4.93,5.0,4.76,8.0,53,156.91125,1.0
1027.06,8.0,2.0,3.0,3.0,1.0,365.0,317,22,3.08,4.91,4.91,4.86,4.82,8.0,49,128.3825,1.0
283.73,7.0,2.5,3.0,4.0,30.0,90.0,156,2,0.41,5.0,5.0,5.0,5.0,1.0,43,40.53285714285715,0.0
549.0,6.0,2.0,2.0,4.0,1.0,365.0,334,0,0.0,,,,,1035.0,23,91.5,0.0
210.0,4.0,1.0,1.0,2.0,1.0,365.0,321,0,0.0,,,,,1035.0,23,52.5,0.0
342.67,2.0,1.0,1.0,1.0,3.0,24.0,56,23,2.89,5.0,5.0,4.96,4.96,1.0,21,171.335,1.0
,2.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,1.0,11,,0.0
196.35,4.0,1.5,2.0,3.0,30.0,365.0,257,0,0.0,,,,,4.0,6,49.0875,0.0
684.71,10.0,2.0,4.0,5.0,1.0,365.0,308,29,3.69,4.59,4.79,5.0,4.66,8.0,53,68.471,1.0
109.0,2.0,1.0,1.0,1.0,2.0,28.0,41,10,1.61,5.0,5.0,4.9,5.0,3.0,48,54.5,1.0
247.5,2.0,1.0,2.0,2.0,2.0,1125.0,329,22,2.87,5.0,5.0,4.95,4.86,4.0,55,123.75,1.0
90.26,1.0,2.0,1.0,1.0,30.0,365.0,351,0,0.0,,,,,31.0,10,90.26,0.0
63.27,1.0,1.0,1.0,1.0,30.0,365.0,363,0,0.0,,,,,1.0,22,63.27,0.0
419.0,8.0,2.0,2.0,4.0,1.0,365.0,303,0,0.0,,,,,1035.0,23,52.375,0.0
66.4,2.0,1.0,3.0,1.0,30.0,365.0,180,1,0.13,5.0,5.0,3.0,5.0,12.0,18,33.2,0.0
133.07,4.0,1.0,1.0,1.0,30.0,45.0,35,0,0.0,,,,,1.0,37,33.2675,0.0
298.0,2.0,,1.0,2.0,1.0,29.0,116,9,0.87,4.56,4.89,5.0,4.56,38.0,22,149.0,0.0
,4.0,2.0,2.0,2.0,30.0,1125.0,318,0,0.0,,,,,3767.0,32,,0.0
,4.0,1.5,2.0,2.0,30.0,1125.0,329,0,0.0,,,,,3767.0,27,,0.0
,2.0,1.0,1.0,1.0,30.0,1125.0,174,0,0.0,,,,,3767.0,29,,0.0
,2.0,1.0,1.0,1.0,30.0,1125.0,310,0,0.0,,,,,3767.0,32,,0.0
160.4,2.0,,,1.0,30.0,365.0,331,2,0.27,5.0,5.0,5.0,5.0,263.0,10,80.2,0.0
67.3,1.0,2.0,5.0,1.0,30.0,365.0,317,0,0.0,,,,,12.0,10,67.3,0.0
85.23,1.0,1.0,1.0,1.0,30.0,365.0,302,0,0.0,,,,,4.0,35,85.23,0.0
,2.0,,1.0,,30.0,1125.0,23,0,0.0,,,,,3767.0,31,,0.0
608.4,2.0,1.0,1.0,1.0,30.0,1125.0,334,0,0.0,,,,,2.0,15,304.2,1.0
176.99,4.0,,2.0,,30.0,1125.0,87,0,0.0,,,,,1.0,10,44.2475,0.0
185.5,2.0,1.0,,1.0,1.0,7.0,35,20,3.14,5.0,5.0,4.9,5.0,1.0,20,92.75,0.0
,2.0,,1.0,,30.0,1125.0,2,0,0.0,,,,,3767.0,31,,0.0
363.59,2.0,1.0,1.0,1.0,30.0,1125.0,270,0,0.0,,,,,3767.0,35,181.795,0.0
,2.0,,1.0,,30.0,1125.0,2,0,0.0,,,,,3767.0,29,,0.0
,2.0,,1.0,,30.0,1125.0,1,0,0.0,,,,,3767.0,30,,0.0
,6.0,2.0,3.0,3.0,30.0,1125.0,287,0,0.0,,,,,3767.0,32,,0.0
188.0,2.0,1.0,1.0,1.0,1.0,365.0,361,2,2.0,5.0,5.0,5.0,5.0,1.0,41,94.0,0.0
199.5,4.0,1.0,1.0,3.0,2.0,1125.0,215,26,3.38,4.96,4.77,4.85,4.77,2.0,46,49.875,1.0
,2.0,1.0,1.0,1.0,30.0,1125.0,309,0,0.0,,,,,3767.0,32,,0.0
69.33,2.0,1.0,,1.0,30.0,365.0,358,0,0.0,,,,,2.0,16,34.665,0.0
78.93,1.0,1.0,,1.0,30.0,93.0,312,3,0.37,5.0,5.0,5.0,5.0,1.0,14,78.93,1.0
46.47,1.0,1.0,,1.0,30.0,365.0,332,2,0.22,5.0,5.0,5.0,5.0,16.0,15,46.47,0.0
331.0,5.0,1.0,2.0,2.0,30.0,1125.0,268,0,0.0,,,,,1.0,6,66.2,0.0
,5.0,,3.0,,31.0,365.0,0,1,0.77,5.0,5.0,4.0,5.0,2.0,33,,0.0
,2.0,,1.0,,30.0,1125.0,1,0,0.0,,,,,3767.0,31,,0.0
,4.0,,2.0,,30.0,1125.0,2,0,0.0,,,,,3767.0,29,,0.0
,2.0,1.0,1.0,1.0,30.0,1125.0,290,1,0.13,4.0,4.0,5.0,2.0,3767.0,30,,0.0
,2.0,1.0,1.0,1.0,30.0,1125.0,289,0,0.0,,,,,3767.0,33,,0.0
,2.0,1.0,1.0,1.0,30.0,1125.0,34,0,0.0,,,,,3767.0,35,,0.0
276.57,2.0,1.0,1.0,1.0,30.0,365.0,83,0,0.0,,,,,2.0,11,138.285,0.0
,2.0,1.0,1.0,1.0,30.0,1125.0,196,0,0.0,,,,,3767.0,32,,0.0
119.82,2.0,1.0,1.0,4.0,1.0,29.0,76,16,2.82,4.75,4.69,4.56,4.75,3.0,17,59.91,0.0
343.0,2.0,1.0,1.0,1.0,1.0,30.0,352,12,1.81,5.0,4.92,4.83,4.83,1.0,43,171.5,1.0
145.0,1.0,1.0,1.0,1.0,1.0,27.0,319,32,4.44,4.94,4.94,4.53,4.97,4.0,35,145.0,1.0
416.0,1.0,1.0,1.0,1.0,1.0,27.0,300,35,4.79,5.0,5.0,4.77,4.94,4.0,36,416.0,1.0
53.1,2.0,1.0,1.0,1.0,30.0,365.0,165,1,0.19,5.0,5.0,4.0,5.0,12.0,55,26.55,0.0
116.99,4.0,1.0,2.0,2.0,30.0,30.0,72,0,0.0,,,,,3.0,49,29.2475,1.0
46.1,2.0,1.0,1.0,1.0,30.0,365.0,165,1,0.13,4.0,5.0,3.0,4.0,12.0,9,23.05,0.0
166.3,4.0,1.0,2.0,3.0,30.0,365.0,324,0,0.0,,,,,2.0,38,41.575,1.0
448.45,2.0,1.0,1.0,1.0,30.0,1125.0,363,0,0.0,,,,,3767.0,31,224.225,0.0
,2.0,1.0,1.0,1.0,30.0,1125.0,317,0,0.0,,,,,3767.0,30,,0.0
79.64,2.0,1.0,1.0,2.0,30.0,365.0,289,1,1.0,5.0,5.0,5.0,5.0,1.0,7,39.82,0.0
,4.0,,2.0,,30.0,365.0,0,1,0.2,5.0,5.0,4.0,5.0,125.0,7,,0.0
,4.0,,2.0,,30.0,365.0,0,1,0.17,1.0,1.0,1.0,1.0,125.0,7,,0.0
,2.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,2.0,9,,0.0
273.88,5.0,1.0,2.0,2.0,1.0,30.0,297,34,4.53,4.91,4.94,4.82,4.94,2.0,37,54.775999999999996,1.0
,2.0,,,,30.0,1125.0,2,0,0.0,,,,,3767.0,30,,0.0
326.33,4.0,1.0,2.0,1.0,30.0,365.0,230,0,0.0,,,,,61.0,26,81.5825,0.0
242.27,4.0,1.0,1.0,1.0,30.0,365.0,245,0,0.0,,,,,18.0,26,60.5675,0.0
235.47,4.0,1.0,1.0,1.0,30.0,365.0,207,0,0.0,,,,,26.0,45,58.8675,0.0
204.67,3.0,1.0,1.0,1.0,30.0,365.0,338,1,0.16,5.0,5.0,5.0,4.0,263.0,12,68.22333333333333,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,331,1,0.13,5.0,5.0,5.0,5.0,263.0,12,74.685,0.0
70.8,2.0,1.0,1.0,1.0,30.0,30.0,364,0,0.0,,,,,1.0,8,35.4,0.0
,2.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,2.0,9,,0.0
350.62,9.0,3.5,4.0,5.0,30.0,365.0,38,0,0.0,,,,,3.0,46,38.95777777777778,1.0
223.0,2.0,,1.0,1.0,1.0,10.0,73,34,5.57,4.91,4.88,4.85,4.79,1.0,40,111.5,1.0
,2.0,,3.0,,30.0,40.0,0,1,0.14,5.0,5.0,5.0,5.0,1.0,25,,0.0
243.36,2.0,2.0,1.0,2.0,30.0,40.0,363,0,0.0,,,,,1.0,53,121.68,0.0
122.0,2.0,1.0,1.0,1.0,1.0,28.0,365,21,2.83,4.43,4.5,4.7,4.3,331.0,20,61.0,0.0
203.0,2.0,1.0,1.0,1.0,1.0,365.0,364,7,0.99,4.14,4.0,4.43,3.0,331.0,20,101.5,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,303,1,0.16,5.0,4.0,5.0,5.0,263.0,12,74.685,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,285,1,0.13,5.0,5.0,5.0,5.0,263.0,12,74.685,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,328,3,0.4,5.0,4.33,5.0,4.67,263.0,12,74.685,0.0
149.37,2.0,1.0,,1.0,30.0,365.0,329,0,0.0,,,,,263.0,12,74.685,0.0
338.17,3.0,1.0,1.0,2.0,30.0,365.0,327,0,0.0,,,,,3.0,6,112.72333333333334,0.0
85.24,2.0,1.0,1.0,,30.0,365.0,365,0,0.0,,,,,7.0,8,42.62,0.0
531.0,4.0,1.0,1.0,2.0,1.0,365.0,175,0,0.0,,,,,8.0,19,132.75,0.0
85.24,2.0,1.0,1.0,,30.0,365.0,365,0,0.0,,,,,7.0,8,42.62,0.0
85.24,2.0,1.0,1.0,,30.0,365.0,365,0,0.0,,,,,7.0,8,42.62,0.0
254.0,3.0,1.0,2.0,2.0,1.0,30.0,342,19,2.53,4.79,4.79,4.74,4.79,1.0,10,84.66666666666667,1.0
156.96,4.0,1.0,2.0,2.0,30.0,365.0,117,1,0.15,5.0,5.0,5.0,5.0,1.0,47,39.24,0.0
115.85,4.0,1.0,2.0,2.0,30.0,90.0,253,2,0.31,5.0,5.0,5.0,5.0,1.0,38,28.9625,0.0
195.57,2.0,1.5,1.0,1.0,30.0,30.0,358,0,0.0,,,,,1.0,48,97.785,0.0
119.28,2.0,1.0,1.0,1.0,30.0,365.0,253,1,0.13,5.0,5.0,5.0,4.0,2.0,25,59.64,1.0
,4.0,,2.0,,60.0,270.0,365,0,0.0,,,,,1.0,11,,0.0
510.0,4.0,1.0,2.0,2.0,1.0,365.0,212,5,1.58,5.0,5.0,5.0,4.6,4.0,29,127.5,1.0
265.6,7.0,2.5,3.0,4.0,30.0,365.0,364,0,0.0,,,,,4.0,21,37.94285714285714,0.0
113.51,4.0,2.0,2.0,2.0,30.0,365.0,336,0,0.0,,,,,43.0,27,28.3775,0.0
17.67,1.0,1.0,1.0,1.0,30.0,1125.0,165,0,0.0,,,,,42.0,23,17.67,0.0
184.36,5.0,1.0,2.0,3.0,30.0,365.0,365,0,0.0,,,,,1.0,31,36.872,0.0
,2.0,1.0,,1.0,30.0,1125.0,310,0,0.0,,,,,3767.0,31,,0.0
689.33,7.0,1.0,3.0,4.0,1.0,365.0,68,21,2.58,4.52,4.71,4.81,4.29,1.0,29,98.47571428571429,0.0
371.53,6.0,,3.0,4.0,30.0,1125.0,328,1,0.65,5.0,5.0,5.0,4.0,56.0,53,61.92166666666666,1.0
,3.0,,1.0,1.0,30.0,1125.0,365,0,0.0,,,,,2.0,14,,0.0
148.08,4.0,1.0,2.0,5.0,30.0,365.0,286,0,0.0,,,,,2.0,8,37.02,1.0
,4.0,,2.0,,30.0,730.0,0,0,0.0,,,,,69.0,49,,1.0
91.41,2.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,20.0,48,45.705,0.0
42.91,1.0,1.0,,1.0,30.0,365.0,365,0,0.0,,,,,53.0,32,42.91,0.0
34.57,1.0,1.0,,1.0,30.0,365.0,297,0,0.0,,,,,53.0,29,34.57,0.0
96.19,4.0,1.0,1.0,1.0,30.0,1125.0,317,1,0.15,5.0,5.0,5.0,5.0,20.0,43,24.0475,0.0
35.66,1.0,1.0,,1.0,30.0,365.0,307,0,0.0,,,,,53.0,13,35.66,0.0
116.75,4.0,1.0,2.0,3.0,30.0,365.0,347,1,0.2,3.0,2.0,4.0,2.0,20.0,52,29.1875,0.0
61.24,1.0,1.0,,1.0,30.0,365.0,365,0,0.0,,,,,53.0,29,61.24,0.0
328.56,8.0,2.0,4.0,4.0,30.0,1125.0,349,1,0.17,5.0,5.0,5.0,4.0,20.0,59,41.07,0.0
,2.0,1.0,1.0,1.0,30.0,1125.0,356,0,0.0,,,,,3767.0,25,,0.0
188.87,2.0,1.5,1.0,1.0,2.0,28.0,82,33,4.09,5.0,4.97,4.91,5.0,2.0,46,94.435,1.0
173.5,1.0,1.5,1.0,1.0,2.0,28.0,85,36,4.46,4.97,4.97,4.97,4.92,2.0,43,173.5,1.0
154.87,2.0,1.0,,1.0,30.0,365.0,335,3,0.46,5.0,5.0,5.0,4.0,263.0,12,77.435,0.0
348.47,4.0,1.0,2.0,2.0,30.0,90.0,151,0,0.0,,,,,1.0,9,87.1175,0.0
123.73,2.0,1.0,1.0,1.0,30.0,365.0,334,3,0.42,5.0,5.0,5.0,4.67,10.0,39,61.865,1.0
228.5,2.0,1.0,1.0,1.0,2.0,1125.0,338,8,1.26,4.88,5.0,4.88,5.0,2.0,31,114.25,0.0
,2.0,1.0,1.0,1.0,30.0,365.0,136,0,0.0,,,,,106.0,54,,0.0
103.24,2.0,1.0,1.0,1.0,30.0,365.0,243,2,0.53,5.0,5.0,5.0,5.0,10.0,41,51.62,1.0
94.78,2.0,1.0,1.0,1.0,30.0,365.0,313,0,0.0,,,,,10.0,40,47.39,1.0
81.73,2.0,1.0,1.0,1.0,30.0,365.0,317,0,0.0,,,,,7.0,36,40.865,1.0
93.32,2.0,1.0,1.0,1.0,30.0,365.0,164,0,0.0,,,,,7.0,34,46.66,1.0
89.88,2.0,1.0,1.0,1.0,30.0,365.0,302,1,0.2,5.0,5.0,4.0,4.0,7.0,36,44.94,1.0
105.27,4.0,,1.0,,30.0,30.0,55,0,0.0,,,,,1.0,11,26.3175,0.0
92.79,2.0,1.0,1.0,1.0,30.0,365.0,329,1,0.33,5.0,5.0,5.0,5.0,7.0,35,46.395,1.0
95.94,2.0,1.0,1.0,1.0,30.0,365.0,344,3,0.44,4.67,4.67,5.0,5.0,7.0,35,47.97,1.0
104.74,2.0,1.0,1.0,1.0,30.0,365.0,271,3,0.41,5.0,5.0,5.0,5.0,10.0,31,52.37,1.0
69.89,2.0,1.0,1.0,1.0,30.0,365.0,270,1,0.17,5.0,5.0,2.0,5.0,10.0,34,34.945,1.0
70.21,2.0,1.0,1.0,1.0,30.0,365.0,199,3,0.43,5.0,5.0,5.0,5.0,10.0,37,35.105,1.0
111.67,2.0,,1.0,2.0,30.0,365.0,227,1,0.15,5.0,5.0,5.0,5.0,10.0,34,55.835,1.0
114.53,2.0,1.0,1.0,2.0,30.0,365.0,224,4,0.6,5.0,5.0,5.0,5.0,10.0,36,57.265,1.0
322.33,2.0,1.0,1.0,1.0,3.0,30.0,209,14,2.02,5.0,5.0,4.93,5.0,1.0,47,161.165,1.0
128.5,1.0,1.5,1.0,1.0,30.0,90.0,348,0,0.0,,,,,1.0,14,128.5,0.0
,2.0,,1.0,,1.0,365.0,0,37,4.55,4.95,4.95,4.78,4.81,1.0,56,,1.0
634.17,7.0,2.0,3.0,3.0,30.0,365.0,269,1,1.0,4.0,5.0,4.0,3.0,2.0,23,90.59571428571428,0.0
164.83,2.0,,1.0,,30.0,365.0,335,2,0.26,5.0,5.0,5.0,5.0,263.0,10,82.415,0.0
145.25,5.0,1.0,2.0,2.0,30.0,365.0,58,0,0.0,,,,,8.0,28,29.05,0.0
81.22,2.0,1.0,1.0,1.0,1.0,365.0,365,3,0.49,2.67,3.33,4.0,2.33,34.0,15,40.61,0.0
42.6,2.0,,1.0,,90.0,365.0,365,1,0.18,3.0,3.0,5.0,3.0,34.0,13,21.3,0.0
263.0,2.0,1.0,1.0,1.0,1.0,365.0,203,0,0.0,,,,,34.0,9,131.5,0.0
43.06,2.0,,1.0,,90.0,365.0,365,0,0.0,,,,,34.0,12,21.53,0.0
327.35,2.0,1.0,1.0,1.0,31.0,365.0,242,0,0.0,,,,,34.0,11,163.675,0.0
524.55,6.0,1.5,2.0,2.0,30.0,1125.0,292,1,0.45,5.0,5.0,5.0,5.0,15.0,47,87.425,1.0
,2.0,1.0,1.0,1.0,30.0,365.0,221,0,0.0,,,,,1.0,12,,0.0
96.87,2.0,1.0,1.0,,30.0,365.0,349,0,0.0,,,,,7.0,8,48.435,0.0
85.24,2.0,1.0,1.0,,30.0,365.0,365,0,0.0,,,,,7.0,8,42.62,0.0
85.24,2.0,1.0,1.0,,30.0,365.0,365,0,0.0,,,,,7.0,8,42.62,0.0
312.68,2.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,1.0,7,156.34,0.0
182.52,2.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,5.0,40,91.26,1.0
40.29,1.0,0.5,1.0,1.0,30.0,60.0,352,0,0.0,,,,,1.0,8,40.29,0.0
137.19,2.0,1.0,1.0,1.0,31.0,1125.0,286,0,0.0,,,,,4.0,28,68.595,1.0
195.43,2.0,,1.0,1.0,30.0,45.0,54,3,0.51,5.0,5.0,5.0,5.0,1.0,34,97.715,1.0
230.7,2.0,2.0,2.0,2.0,30.0,365.0,134,0,0.0,,,,,4.0,64,115.35,0.0
80.43,2.0,1.0,1.0,2.0,30.0,90.0,30,0,0.0,,,,,3.0,37,40.215,0.0
,4.0,2.0,2.0,2.0,30.0,1125.0,111,0,0.0,,,,,3767.0,32,,0.0
236.13,2.0,1.0,1.0,1.0,30.0,365.0,322,1,0.13,5.0,4.0,5.0,4.0,1.0,31,118.065,0.0
309.73,4.0,,2.0,,30.0,365.0,268,0,0.0,,,,,61.0,27,77.4325,0.0
122.1,2.0,1.0,1.0,1.0,30.0,730.0,362,0,0.0,,,,,3.0,10,61.05,0.0
665.7,5.0,,2.0,,30.0,270.0,296,0,0.0,,,,,203.0,37,133.14000000000001,0.0
502.33,6.0,2.0,3.0,4.0,1.0,365.0,316,0,0.0,,,,,1.0,87,83.72166666666666,0.0
228.02,2.0,1.5,3.0,2.0,30.0,30.0,365,0,0.0,,,,,1.0,23,114.01,0.0
221.24,2.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,3.0,25,110.62,0.0
670.5,10.0,3.5,4.0,5.0,1.0,365.0,290,12,1.49,5.0,5.0,4.92,4.83,1.0,56,67.05,0.0
1857.54,4.0,2.0,2.0,2.0,1.0,99.0,161,1,0.33,5.0,5.0,5.0,5.0,13.0,23,464.385,1.0
1406.0,4.0,1.5,1.0,3.0,1.0,28.0,161,0,0.0,,,,,13.0,23,351.5,1.0
177.71,2.0,1.0,1.0,1.0,30.0,365.0,309,0,0.0,,,,,10.0,22,88.855,0.0
177.71,2.0,1.0,1.0,1.0,30.0,365.0,271,1,0.14,5.0,5.0,5.0,5.0,10.0,21,88.855,0.0
177.71,2.0,1.0,1.0,1.0,30.0,365.0,286,1,0.13,5.0,5.0,5.0,5.0,10.0,21,88.855,0.0
177.71,2.0,1.0,1.0,1.0,30.0,365.0,256,1,0.22,5.0,5.0,5.0,5.0,10.0,21,88.855,0.0
572.0,2.0,,1.0,2.0,1.0,999.0,279,0,0.0,,,,,22.0,25,286.0,1.0
65.82,2.0,1.0,1.0,1.0,30.0,365.0,311,2,0.33,5.0,5.0,5.0,5.0,1.0,44,32.91,0.0
1750.0,6.0,,3.0,3.0,1.0,999.0,283,0,0.0,,,,,22.0,26,291.6666666666667,1.0
1160.0,8.0,1.0,4.0,4.0,1.0,999.0,302,0,0.0,,,,,22.0,26,145.0,1.0
1080.0,2.0,1.0,1.0,1.0,1.0,999.0,330,0,0.0,,,,,22.0,25,540.0,1.0
1310.0,4.0,,1.0,2.0,1.0,999.0,325,0,0.0,,,,,22.0,26,327.5,1.0
116.0,2.0,1.0,1.0,1.0,30.0,365.0,365,0,0.0,,,,,31.0,34,58.0,1.0
87.79,2.0,1.0,1.0,2.0,30.0,365.0,197,0,0.0,,,,,2.0,9,43.895,0.0
88.49,2.0,1.0,1.0,1.0,30.0,90.0,104,1,1.0,5.0,5.0,5.0,5.0,1.0,30,44.245,0.0
60.77,1.0,1.0,1.0,1.0,30.0,365.0,362,0,0.0,,,,,4.0,27,60.77,0.0
133.4,2.0,1.0,1.0,1.0,30.0,365.0,133,0,0.0,,,,,125.0,4,66.7,0.0
